scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
TOBG_NAT-154.fna_28084	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8356807511737089	7476	0.8206366630076839	9110	6	0	0.9991974317817014	1.0
TOBG_MED-828.fna_109692	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9690227412415487	23649	0.9671601504989368	24452	93	1	0.996067486997336	0.9999577149139498
TOBG_MED-746.fna_94688	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.969099051181305	56482	0.9536528947946038	59227	46	0	0.999185581247123	1.0
TOBG_NAT-154.fna_127066	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7295645136293974	42368	0.7163169729656619	59147	71	1	0.9983242069486404	0.9999763972809668
TOBG_NAT-154.fna_126573	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7677555321390938	29144	0.7612778517879999	38283	38	1	0.9986961295635464	0.9999656876200932
TOBG_MED-828.fna_109640	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9152238805970148	26061	0.9001761597181445	28951	174	1	0.9933233567399564	0.9999616284870112
TOBG_MED-746.fna_79391	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9302261686211332	148972	0.9254298777457508	160976	54	0	0.9996375157747764	1.0
TOBG_MED-746.fna_MHASMcontig_1007788	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4925266903914591	4844	0.3885457608085345	12467	0	0	1.0	1.0
TOBG_NAT-154.fna_128724	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7044565402279299	8283	0.6438899253731343	12864	10	0	0.9987927079560546	1.0
TOBG_NAT-154.fna_MHASMcontig_1190548	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4228452751817237	4072	0.2778953115402989	14653	1	0	0.99975442043222	1.0
TOBG_MED-828.fna_109507	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7758168028004667	5319	0.7045966353159359	7549	22	0	0.9958638841887572	1.0
TOBG_MED-630.fna_10986	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9902948954642982	39693	0.9851824274013404	40290	97	0	0.9975562441740358	1.0
TOBG_MED-1001.fna_16785	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6005741823028812	29287	0.5662168432449153	51724	78	0	0.9973367022911188	1.0
TOBG_NAT-154.fna_126018	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7706315005022195	23784	0.7493147663904729	31741	54	0	0.9977295660948536	1.0
TOBG_MED-746.fna_80432	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6992329776749368	16318	0.6225392949793987	26212	28	0	0.9982841034440496	1.0
TOBG_MED-630.fna_116266	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9964148303602658	11395	0.980974517906336	11616	20	0	0.9982448442299254	1.0
TOBG_NAT-154.fna_128979	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	13758	0	0		
TOBG_NAT-154.fna_MHASMcontig_1186370	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6234491718090289	9598	0.4947677715346152	19399	18	1	0.9981246092936028	0.9998958116274224
TOBG_MED-828.fna_47096	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7996776215635354	17860	0.7806967696813394	22877	163	0	0.9908734602463606	1.0
TOBG_MED-828.fna_108460	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8586920346128245	30961	0.8090994616630952	38266	179	3	0.9942185329931204	0.9999031039049128
TOBG_MED-746.fna_83125	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9130156807322162	27133	0.8744682222508702	31028	33	0	0.9987837688423692	1.0
TOBG_NAT-154.fna_128627	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8059299191374663	21229	0.721044765980572	29442	11	0	0.999481840878044	1.0
TOBG_MED-746.fna_93559	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9216893591188968	21256	0.8771509924483143	24233	41	0	0.9980711328566052	1.0
TOBG_MED-828.fna_152618	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8636842721630168	7375	0.7961783439490446	9263	61	0	0.991728813559322	1.0
TOBG_MED-828.fna_109712	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8797723935389133	14379	0.8657875722543352	16608	100	0	0.9930454134501704	1.0
TOBG_MED-746.fna_147092	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6907582938388626	5247	0.6035196687370601	8694	5	0	0.9990470745187726	1.0
TOBG_NAT-154.fna_20981	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8976122977662643	73457	0.8855148636593775	82954	102	0	0.9986114325387642	1.0
TOBG_MED-630.fna_26596	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9969106463878328	12585	0.9938403221985312	12663	25	0	0.9980135081446166	1.0
TOBG_MED-746.fna_107043	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8026262626262626	15892	0.652300619792308	24363	13	0	0.9991819783538888	1.0
TOBG_MED-1001.fna_36724	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6766656040803315	21227	0.6191156740360497	34286	101	3	0.9952419088896216	0.999858670561078
TOBG_MED-630.fna_29993	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9879400837412278	33505	0.9803376539778214	34177	84	0	0.9974929115057454	1.0
TOBG_NAT-154.fna_128424	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	14389	0	0		
TOBG_MED-630.fna_116189	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9706395983409736	8893	0.9536729222520108	9325	27	0	0.99696390419431	1.0
TOBG_MED-1001.fna_44967	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6662539338595677	12914	0.5710621738745909	22614	81	1	0.9937277373393216	0.99992256465851
TOBG_MED-746.fna_89430	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8248514549338504	45950	0.7497267046288894	61289	46	0	0.9989989118607182	1.0
TOBG_MED-828.fna_82651	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8809687523875009	34593	0.8639610389610389	40040	252	2	0.9927152892203625	0.9999421848350822
TOBG_MED-630.fna_33651	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.964394993045897	13868	0.9483690077275524	14623	26	0	0.9981251802711276	1.0
TOBG_MED-731.fna_80179	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7345409926055088	113740	0.6754317204684197	168396	138	1	0.9987867065236504	0.9999912080182872
TOBG_NAT-154.fna_127797	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9048334410536796	51799	0.8746137610806247	59225	119	0	0.9977026583524778	1.0
TOBG_MED-828.fna_110851	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7303089115316189	9031	0.6694092357868209	13491	47	2	0.9947957036872992	0.9997785405824384
TOBG_MED-746.fna_105490	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.963274541656997	16603	0.9602105141403042	17291	13	0	0.9992170089742818	1.0
TOBG_MED-746.fna_96406	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.3604890187168668	6664	0.3003831417624521	22185	5	1	0.999249699879952	0.9998499399759904
TOBG_MED-746.fna_92339	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6255282495760545	23239	0.5485294811877449	42366	14	0	0.9993975644390894	1.0
TOBG_MED-630.fna_473	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9940865892291446	42363	0.9917825537294565	42714	112	0	0.9973561834619832	1.0
TOBG_MED-1001.fna_52458	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5031720651949659	19511	0.3691699305594974	52851	66	3	0.9966172928091844	0.9998462405822356
TOBG_MED-630.fna_26120	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.991566942414264	12346	0.9901355361296014	12469	21	0	0.9982990442248502	1.0
TOBG_MED-828.fna_108303	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8170530559882708	17833	0.6518624118141609	27357	53	0	0.997027981831436	1.0
TOBG_MED-828.fna_42090	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8887991615264342	51729	0.8687525191455059	59544	349	11	0.9932533008563862	0.9997873533221212
TOBG_MED-828.fna_108795	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9319125136145536	31658	0.922247793282256	34327	216	1	0.9931770800429592	0.9999684124076064
TOBG_MED-746.fna_93619	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7388837758760423	53790	0.6320353441590487	85106	17	0	0.999683956125674	1.0
TOBG_MED-828.fna_113057	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.658322126823213	6364	0.6237992550480298	10202	77	3	0.9879006913890634	0.9995285983658077
TOBG_NAT-154.fna_130910	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8455752920467274	21136	0.8139875221443426	25966	49	0	0.9976816805450416	1.0
TOBG_MED-746.fna_83859	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7529544394339917	19369	0.5622514441638364	34449	34	3	0.9982446176880584	0.9998451133254168
TOBG_MED-630.fna_3239	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9737043982270712	22847	0.9567420435510888	23880	64	0	0.997198756948396	1.0
TOBG_NAT-154.fna_147731	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6260454002389486	524	0.0360137457044673	14550	1	0	0.9980916030534353	1.0
TOBG_MED-828.fna_36321	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8570952420631615	10286	0.8157018239492466	12610	47	0	0.9954306824810422	1.0
TOBG_NAT-154.fna_MHASMcontig_46239	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	11771	0	0		
TOBG_NAT-154.fna_125898	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	26317	0	0		
TOBG_MED-746.fna_101265	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7313591173617847	24129	0.600373227170938	40190	13	1	0.9994612292262424	0.9999585560943264
TOBG_NAT-154.fna_130059	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8775692582663092	13748	0.8138763911910963	16892	15	0	0.9989089322083212	1.0
TOBG_MED-731.fna_104061	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8875533909782269	68157	0.8786175602335864	77573	65	1	0.9990463195269744	0.9999853279927228
TOBG_MED-828.fna_53501	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7670706473544191	7785	0.6750780437044746	11532	51	2	0.9934489402697496	0.9997430956968528
TOBG_MED-828.fna_109241	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8959829268834894	40304	0.8669950738916257	46487	183	0	0.9954595077411672	1.0
TOBG_NAT-154.fna_126688	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8389266652043577	11474	0.8186358447488584	14016	5	0	0.999564232177096	1.0
TOBG_NAT-154.fna_131664	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7443046582794968	6567	0.707345971563981	9284	16	0	0.9975635754530228	1.0
TOBG_MED-746.fna_106027	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7755600019520765	15892	0.5477733351716532	29012	5	0	0.9996853762899572	1.0
TOBG_NAT-154.fna_127243	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8858101244891692	37499	0.858631190895977	43673	57	1	0.9984799594655858	0.9999733326222032
TOBG_MED-630.fna_26228	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.998598249936284	23509	0.9977082714425158	23563	44	0	0.998128376366498	1.0
TOBG_NAT-154.fna_126758	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8431408904442951	36379	0.8304949319696832	43804	71	0	0.9980483245828636	1.0
TOBG_MED-828.fna_112703	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9302274394717536	12679	0.9191677540959836	13794	102	2	0.991955201514315	0.999842258853222
TOBG_MED-746.fna_82290	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.922615819370308	96966	0.9115916141769296	106370	35	0	0.9996390487387332	1.0
TOBG_NAT-154.fna_127484	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8437974979539343	14434	0.8145138536199988	17721	31	0	0.9978522931966192	1.0
TOBG_MED-630.fna_30034	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9710659898477156	22956	0.9509133838697652	24141	52	0	0.9977347970029622	1.0
TOBG_MED-1001.fna_13088	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6441402645339895	20941	0.6268259099616859	33408	45	1	0.997851105486844	0.9999522467885964
TOBG_MED-1001.fna_43015	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5433617453309093	46026	0.498591732385822	92312	250	11	0.9945682874896796	0.999761004649546
TOBG_NAT-154.fna_127089	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7224795154969719	14196	0.6452140714480502	22002	47	0	0.9966892082276698	1.0
TOBG_MED-1001.fna_40412	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5613955807647957	72054	0.486890828986134	147988	136	0	0.998112526716074	1.0
TOBG_MED-630.fna_27116	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9944827586206896	17304	0.992486377975337	17435	30	0	0.998266296809986	1.0
TOBG_NAT-154.fna_126213	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	14504	0	0		
TOBG_MED-746.fna_86225	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9803015296577527	17816	0.9763261727312582	18248	13	0	0.9992703188145488	1.0
TOBG_MED-746.fna_102456	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9594752186588922	9873	0.9094509948415622	10856	11	0	0.9988858502987948	1.0
TOBG_MED-828.fna_48796	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.709062359802602	9483	0.6397922007826204	14822	87	4	0.9908256880733946	0.9995781925550986
TOBG_MED-630.fna_6506	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.992816708959594	50862	0.9867685860623931	51544	112	0	0.9977979631158822	1.0
TOBG_MED-828.fna_39475	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.895306591532587	36225	0.8901584961297456	40695	211	2	0.994175293305728	0.9999447895100068
TOBG_NAT-154.fna_125751	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7569945330086829	32955	0.7365233327373503	44744	31	0	0.9990593233196784	1.0
TOBG_NAT-154.fna_127575	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7653961989822411	14740	0.7350521119034559	20053	37	0	0.9974898236092266	1.0
TOBG_MED-1001.fna_44078	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5181259988224409	24640	0.4888694893059799	50402	108	1	0.9956168831168832	0.9999594155844156
TOBG_NAT-154.fna_130972	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7623480987847903	15558	0.7442594718714122	20904	22	0	0.9985859364956936	1.0
TOBG_NAT-154.fna_125709	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7611029089022784	19074	0.753466324313648	25315	30	0	0.9984271783579742	1.0
TOBG_MED-630.fna_10762	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9889316474253252	26983	0.9768309017847446	27623	49	0	0.9981840418040988	1.0
TOBG_NAT-154.fna_28247	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8894813970528372	21851	0.6222342455221118	35117	41	0	0.9981236556679328	1.0
TOBG_MED-630.fna_28637	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9532520325203252	7504	0.873065735892961	8595	25	0	0.9966684434968016	1.0
TOBG_MED-630.fna_31003	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.995386602694224	10788	0.9683152320258503	11141	12	1	0.9988876529477196	0.99990730441231
TOBG_MED-828.fna_92319	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8484753419500565	13523	0.769007676997441	17585	78	0	0.9942320491015308	1.0
TOBG_MED-828.fna_109814	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8934530286543344	29559	0.8603987774705283	34355	98	0	0.9966845969078792	1.0
TOBG_MED-1001.fna_49582	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8597019922986774	10270	0.7683674996259166	13366	76	0	0.9925998052580332	1.0
TOBG_NAT-154.fna_127161	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8285227791851821	39900	0.6973086333449843	57220	65	0	0.9983709273182956	1.0
TOBG_MED-828.fna_46332	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8321608040201005	39744	0.7954527259626931	49964	294	2	0.992602657004831	0.9999496779388084
TOBG_MED-828.fna_43594	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8307244068839466	45905	0.7985283629342286	57487	369	4	0.9919616599498964	0.999912863522492
TOBG_MED-630.fna_10386	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9933951762523192	13386	0.9868770274255382	13564	47	0	0.996488868967578	1.0
TOBG_MED-828.fna_109446	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9381169943705636	22997	0.9265138390878692	24821	173	0	0.9924772796451712	1.0
TOBG_MED-731.fna_93289	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8708386468020693	83995	0.8630982963069525	97318	165	2	0.9980355973569855	0.9999761890588724
TOBG_MED-746.fna_89418	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.980909332624302	92230	0.976681633344629	94432	45	0	0.9995120893418628	1.0
TOBG_MED-630.fna_2397	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9955599589020988	27131	0.9899295800342978	27407	67	0	0.997530500165862	1.0
TOBG_MED-630.fna_25161	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9773713313483624	11489	0.9585349574503588	11986	31	0	0.9973017669074768	1.0
TOBG_MED-1001.fna_62859	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4846448992998014	32462	0.4358134414520849	74486	65	6	0.9979976588010596	0.9998151685047132
TOBG_MED-828.fna_50216	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8941248183054344	38138	0.8603009180934335	44331	153	0	0.995988253185799	1.0
TOBG_MED-630.fna_3724	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9881205872464418	17634	0.9671474798442384	18233	54	0	0.9969377339231033	1.0
TOBG_MED-746.fna_97912	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9301088468778131	22730	0.9076388611588068	25043	31	0	0.9986361636603608	1.0
TOBG_NAT-154.fna_MHASMcontig_1158878	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6818487772043976	6078	0.6446070633153038	9429	3	0	0.9995064165844028	1.0
TOBG_NAT-154.fna_18223	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	12342	0	0		
TOBG_MED-828.fna_47135	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9540826128722384	34762	0.9411414338314924	36936	201	2	0.994217824060756	0.9999424659110524
TOBG_MED-630.fna_2425	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9970087866891008	15999	0.996139717327688	16061	31	0	0.9980623788986812	1.0
TOBG_NAT-154.fna_129173	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.816866156171784	32963	0.8099614222178539	40697	65	0	0.9980280921032672	1.0
TOBG_NAT-154.fna_130201	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7676102699144174	5830	0.6775130737943056	8605	23	1	0.9960548885077188	0.9998284734133792
TOBG_NAT-154.fna_129571	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7924752985098645	24623	0.7836728198599618	31420	53	1	0.9978475409170288	0.9999593875644722
TOBG_MED-630.fna_27484	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.98793271135766	27426	0.9794650191064604	28001	59	0	0.9978487566542696	1.0
TOBG_NAT-154.fna_130163	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.856683314991958	20240	0.8000948729098312	25297	16	0	0.999209486166008	1.0
TOBG_MED-731.fna_82857	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.803039126353939	117214	0.7669115867023469	152839	224	1	0.998088965481939	0.9999914685959016
TOBG_MED-746.fna_151036	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8132330557793894	9083	0.6800179681066107	13357	14	0	0.9984586590333592	1.0
TOBG_MED-731.fna_88098	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8531966496517104	60507	0.8202114680764538	73770	96	0	0.9984134067132728	1.0
TOBG_MED-828.fna_108921	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7991334697316164	39840	0.6814333361840418	58465	263	4	0.99339859437751	0.9998995983935745
TOBG_MED-828.fna_111097	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8812919066956275	27996	0.860488704472107	32535	152	3	0.9945706529504216	0.9998928418345476
TOBG_MED-713.fna_82205	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.99366981083297	134526	0.9896711542705804	135930	16	0	0.9998810638835616	1.0
TOBG_MED-731.fna_86098	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.3673324666115116	3108	0.3270546143323161	9503	3	0	0.999034749034749	1.0
TOBG_MED-746.fna_95643	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9195854650400104	14020	0.802013614781763	17481	4	0	0.9997146932952924	1.0
TOBG_MED-713.fna_100520	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9481184065501496	12043	0.9390253411306044	12825	38	0	0.9968446400398572	1.0
TOBG_MED-1001.fna_43192	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4667149558498896	13531	0.3551443569553806	38100	46	1	0.996600399083586	0.999926095632252
TOBG_MED-1001.fna_41970	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5908513772029321	34901	0.5492501140959665	63543	90	1	0.9974212773272972	0.9999713475258588
TOBG_MED-828.fna_93957	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7589471142236175	15714	0.6055024660912454	25952	157	0	0.9900089092528956	1.0
TOBG_MED-828.fna_119641	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.914097533632287	13046	0.9010913109545516	14478	66	0	0.9949409780775716	1.0
TOBG_NAT-154.fna_127880	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7160096115761401	27116	0.6835736613895331	39668	39	2	0.99856173476914	0.9999262428086738
TOBG_MED-828.fna_36374	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9494765589440146	22946	0.9414129810453762	24374	158	0	0.9931142682820536	1.0
TOBG_MED-1001.fna_64456	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7230732732325629	21335	0.6773445933075116	31498	180	0	0.9915631591281932	1.0
TOBG_MED-746.fna_103341	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8609573595735958	16799	0.7832797127803423	21447	24	0	0.9985713435323532	1.0
TOBG_MED-630.fna_34262	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9945003510414228	8499	0.9779081808767692	8691	4	0	0.99952935639487	1.0
TOBG_MED-828.fna_37174	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8385544995893465	7147	0.808209883523691	8843	52	0	0.9927242199524275	1.0
TOBG_MED-828.fna_109382	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8148775325068037	13474	0.7713533318067323	17468	72	1	0.9946563752412052	0.9999257829894612
TOBG_MED-746.fna_85689	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8592378891693713	7148	0.8243570522431092	8671	22	0	0.9969222160044768	1.0
TOBG_MED-828.fna_111075	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9078158867780186	7120	0.8461081402257873	8415	37	0	0.9948033707865168	1.0
TOBG_MED-630.fna_7043	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9986986666666666	46814	0.9964029542600517	46983	111	0	0.997628914427308	1.0
TOBG_MED-630.fna_114172	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.989681668496158	18032	0.9873514756611728	18263	53	0	0.9970607808340728	1.0
TOBG_NAT-154.fna_129045	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8627268889826931	10219	0.8503078715260443	12018	35	0	0.99657500733927	1.0
TOBG_NAT-154.fna_131079	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8202908722267712	21038	0.8156160347367605	25794	18	0	0.9991444053617264	1.0
TOBG_MED-1001.fna_37416	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6156165760497099	13474	0.5787303496263208	23282	74	0	0.9945079412201276	1.0
