scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
TOBG_NP-104.fna_MHASMcontig_480413	7696	1.8126299376299375	0.731029106029106	0.0075349912214814	2	1.6783216502204044	0.0191324631217996	0.0578222453222453	0.7982149455344087	0.0			0.0	0.9685393258426966	0.9685393258426966	14	1	15	14	14
TOBG_NP-104.fna_MHASMcontig_480904	12387	1.239121659804634	0.6376846694114798	0.0009512938048741	1	1.3396271585199542	0.0120370040224286	0.0235731008315169	0.6651740470527228	0.0			0.0	0.9657534246575342	0.9657534246575342	10	0	10	10	10
TOBG_NP-104.fna_MHASMcontig_480956	7392	0.0436958874458874	0.0436958874458874		0	0.2044176041005367	0.0023777527500706	0.0	0.0378486080557699				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-52.fna_10287	54871	2.592972608481712	0.908421570592845	0.005678145084199	2	1.7886722662927226	0.0076359538178956	0.1384155564870332	0.8986924980076412	0.0			0.0	0.9919684002633312	0.9939433838051348	60	33	93	46	61
TOBG_NP-52.fna_10424	16348	2.5855762172742844	0.8346586738438952	0.0116984111590376	2	1.9483682681278949	0.0152388437667409	0.1648519696598972	0.8980286920476277	0.0			0.0	0.9818181818181818	0.9844155844155844	49	26	75	42	49
TOBG_NP-52.fna_10645	9181	2.7917438187561268	0.8736521076135497	0.0065303366573704	2	2.219071865825646	0.0231606117673944	0.1973641215553861	0.9150004904035216	0.0			0.0	0.98841059602649	0.9889624724061812	25	5	30	20	21
TOBG_NP-52.fna_11119	44727	2.679880161870906	0.900842891318443	0.0059134544402295	3	1.7416764107039655	0.0082354519960518	0.1505801864645516	0.9061759616047724	0.0			0.0	0.9884187082405346	0.9896065330363772	71	27	98	70	78
TOBG_NP-52.fna_11420	48441	2.780330711587292	0.9288412708243016	0.0062600631144775	3	1.7132032333253215	0.0077840715300262	0.1657067360293966	0.9141395537110834	0.0			0.0	0.989659897844774	0.9909056932851624	87	29	116	73	83
TOBG_NP-52.fna_12286	100024	2.159641685995361	0.6667799728065265	0.0046078427111162	2	2.0833546811730463	0.0065873884603618	0.1436755178757098	0.8514693000942761	0.0			0.0	0.9924152807737804	0.99408531069515	116	51	167	85	109
TOBG_NP-52.fna_12729	22141	2.6253556749920963	0.9237613477259384	0.0146838734444304	2	1.719519278233427	0.0115562849237252	0.143760444424371	0.9015482856871389	0.0			0.0	0.987119070059692	0.996229971724788	16	69	85	12	41
TOBG_NP-52.fna_13571	50218	1.786968815962404	0.7083117607232466	0.0074449382445204	1	1.716488809271488	0.0076597676200726	0.0717272691066948	0.7935905506100841	0.0			0.0	0.9894503053858968	0.9941699056079956	24	47	71	21	38
TOBG_NP-52.fna_13575	10650	2.475211267605634	0.8216901408450704	0.0082608947267277	2	1.906498788728264	0.0184749010133868	0.1508920187793427	0.8875910309958872	0.0			0.0	0.9807093963907902	0.9838207840696952	26	8	34	26	31
TOBG_NP-52.fna_1439	17358	2.9899181933402468	0.9456734646848716	0.0132270203166537	3	1.7642353981668273	0.0133911908594344	0.1944348427238161	0.9286457067170886	0.0			0.0	0.9896296296296296	0.9928888888888888	34	46	80	24	35
TOBG_NP-52.fna_15061	32449	2.104040186138248	0.7601158741409597	0.0074613908831923	2	1.7527599411703838	0.0097303502294184	0.1034238343246325	0.8439950410910708	0.0			0.0	0.9901668653158522	0.9931466030989272	24	22	46	23	33
TOBG_NP-52.fna_1507	14042	1.3917533114940892	0.6130893035180174	0.0152328566159352	1	1.4999873007455358	0.0126586841134428	0.043156245549067	0.7073910415197795	0.0			0.0	0.9702970297029704	0.9884488448844884	7	11	18	7	18
TOBG_NP-52.fna_15815	23188	2.75241504226324	0.897015697774711	0.0058080867121491	3	1.828294460141476	0.0120067056079851	0.1771606003105054	0.9119968335107086	0.0			0.0	0.988315481986368	0.9900194741966892	47	17	64	41	48
TOBG_NP-52.fna_16111	32043	2.4627531754205285	0.8685516337421589	0.0068420274810383	2	1.7705005031902097	0.0098909099171272	0.1404050806728458	0.8863476502861383	0.0			0.0	0.986219159813292	0.9904423205156702	50	29	79	43	62
TOBG_NP-52.fna_16363	56335	1.8693352267684389	0.7449010384308157	0.0078725253858916	2	1.6528975266181367	0.0069640300280224	0.0762936007810419	0.8080697022150347	0.0			0.0	0.9872033503955328	0.9906933457422056	41	28	69	40	55
TOBG_NP-52.fna_16920	64225	2.6826469443363177	0.9143791358505255	0.0055413100036452	2	1.7441475738461052	0.0068823151047225	0.1499571817827948	0.90640490042611	0.0			0.0	0.9911743328833974	0.9934586231959298	67	47	114	63	85
TOBG_NP-52.fna_17390	7656	2.2475182863113896	0.8834900731452455	0.0115197956904598	2	1.54300731820814	0.0176358090675995	0.0909090909090909	0.8625587391288326	0.0			0.0	0.978448275862069	0.9841954022988506	10	7	17	11	15
TOBG_NP-52.fna_19676	7238	1.6787786681403702	0.7608455374412821	0.0298951781770717	2	1.393653974777409	0.0163823300561928	0.0439347886156396	0.7728992583122909	0.0			0.0	0.981132075471698	0.9937106918238994	2	10	12	2	6
TOBG_NP-52.fna_20345	62593	2.928793954595562	0.9387471442493568	0.0051123675974932	3	1.752547824101523	0.0070050374847226	0.1771444091192305	0.924688697957092	0.0			0.0	0.990530303030303	0.992063492063492	92	35	127	88	105
TOBG_NP-52.fna_2049	73492	2.6103929679420887	0.900873564469602	0.0074177130918021	2	1.817922192043592	0.0067059176022726	0.1519621183258041	0.9002389039390899	0.0			0.0	0.9890759312320916	0.9939111747851004	85	94	179	68	122
TOBG_NP-52.fna_20758	14516	2.7329842931937174	0.8509920088178562	0.0109620327111862	3	2.025312523645704	0.0168106121413654	0.1772526866905483	0.910473904904918	0.0			0.0	0.9879518072289156	0.9937815779246016	30	31	61	16	31
TOBG_NP-52.fna_20768	57814	2.70764866641298	0.93864807832013	0.0042428400054156	3	1.6144470359893963	0.006714459350397	0.1332549209534023	0.9084485136353287	0.0			0.0	0.9919522326064382	0.992601246105919	64	24	88	57	62
TOBG_NP-52.fna_2337	44551	2.228614396983233	0.8257278175574061	0.0047665552561917	2	1.72631044398829	0.0081789027402327	0.1072254270386747	0.8602452967169573	0.0			0.0	0.9897425162235712	0.9907891982415742	67	11	78	44	49
TOBG_NP-52.fna_2777	101770	2.6626903802692348	0.90928564409944	0.0064224770028332	2	1.759587042357755	0.0055157300343509	0.1464576987324359	0.9047409832846786	0.0			0.0	0.991479369339148	0.9938946662193896	102	85	187	91	127
TOBG_NP-52.fna_4008	14495	2.2124180751983444	0.8429113487409452	0.0093386226457587	2	1.6471612036474337	0.0136817602572478	0.0803725422559503	0.8582322551950776	0.0			0.0	0.9914163090128756	0.9914163090128756	10	8	18	10	10
TOBG_NP-52.fna_40526	37462	2.1797821792749987	0.7819123378356735	0.0052024335823042	2	1.8696380954161904	0.0096597940088774	0.1234050504511238	0.8540874288379411	0.0			0.0	0.9868051049102314	0.9891845122215012	50	18	68	50	61
TOBG_NP-52.fna_4222	27722	2.600714234182238	0.9037587475651108	0.0071901314136885	2	1.6518371503766267	0.0099211675220196	0.1265060240963855	0.8993826598408544	0.0			0.0	0.9914456800684346	0.9931565440547476	34	10	44	24	30
TOBG_NP-52.fna_493	39712	2.9366186543110397	0.9448781224818694	0.004142005722447	3	1.7766012992490108	0.008915271297753	0.1920326349717969	0.9252072461050708	0.0			0.0	0.995017046944663	0.9959349593495936	45	16	61	31	38
TOBG_NP-52.fna_6697	137660	2.576391108528258	0.9113104750835392	0.0059979818480574	2	1.689959046840898	0.004554847858468	0.126260351590876	0.8971982958568474	0.0			0.0	0.988435648121512	0.9902767389678384	186	91	277	169	201
TOBG_NP-52.fna_683	32377	2.671217222102109	0.9023689656237452	0.0066520055023202	2	1.806847361549464	0.0100417607571383	0.1535658028847638	0.905455514301392	0.0			0.0	0.9941673370876912	0.99597747385358	24	31	55	20	29
TOBG_NP-52.fna_7065	9807	1.2145406342408485	0.4926073213011114	0.0055552151273278	0	1.5903055476989434	0.0160595965054737	0.0416029366778831	0.6578271909907895	0.0			0.0	0.9803921568627452	0.982843137254902	7	1	8	7	8
TOBG_NP-52.fna_7155	39663	3.0408693240551647	0.9466253183067342	0.0065719485607365	3	1.8072175066934169	0.0090745086694337	0.185260822428964	0.9317847828149236	0.0			0.0	0.991154055525313	0.9927871529667937	60	33	93	53	65
TOBG_NP-52.fna_7181	71101	2.806106805811451	0.9059084963643268	0.0060695368591227	3	1.7853435217022504	0.0066955613175462	0.1691537390472708	0.916071691058664	0.0			0.0	0.9894404257088218	0.9914359358110916	111	39	150	103	127
TOBG_NP-52.fna_7888	22009	2.629560634285974	0.8744150120405288	0.007296889852513	2	1.9330519633035557	0.0130302647542264	0.1774728520150847	0.9019131570414272	0.0			0.0	0.9854070660522274	0.9874551971326164	51	19	70	49	57
TOBG_NP-52.fna_8006	49432	2.3264484544424664	0.8420456384528241	0.0049541492089416	2	1.729017864963834	0.0077767794481508	0.1136106166046285	0.8718115696275364	0.0			0.0	0.9932336182336182	0.9943019943019944	38	17	55	32	38
TOBG_NP-52.fna_8555	42418	2.5913291527181856	0.8930878400678957	0.0038725156357232	2	1.6682565991723264	0.0081001465604008	0.1303691828940544	0.8985453767308949	0.0			0.0	0.9913200723327306	0.992766726943942	40	14	54	40	48
TOBG_NP-52.fna_943	168442	2.835409220978141	0.9215041379228458	0.005089656669734	3	1.811957169615679	0.0044149320344459	0.1729022452832428	0.9182154020419716	0.0			0.0	0.9906949594835874	0.9926864441697568	249	99	348	213	271
TOBG_NP-52.fna_9814	72012	2.0829583958229185	0.7722740654335388	0.0061469745324189	2	1.830877829757506	0.006822757646754	0.1093706604454813	0.841063775899329	0.0			0.0	0.9861604875571356	0.9883189436262062	94	31	125	92	109
TOBG_NP-52.fna_MHASMcontig_195008	7099	2.354416114945767	0.8985772644034371	0.0051730677837461	2	1.489423153113902	0.0176786909258905	0.0894492181997464	0.8749384708387764	0.0			0.0	0.988976377952756	0.9905511811023622	6	5	11	6	7
TOBG_NP-52.fna_MHASMcontig_238240	45523	2.853766228060541	0.91876633789513	0.0075047222212722	3	1.802676764156358	0.0084490366434205	0.1778441666849724	0.9195303817933034	0.0			0.0	0.991106719367589	0.993947628458498	49	67	116	49	72
TOBG_NP-52.fna_MHASMcontig_290148	7065	2.1578202406227884	0.7333333333333333	0.0057606415891171	2	1.8636854580215487	0.0221741648159128	0.1278131634819533	0.8512302205747091	0.0			0.0	0.9767441860465116	0.9767441860465116	21	4	25	21	21
TOBG_NP-52.fna_MHASMcontig_36181	12925	2.606963249516441	0.9056866537717602	0.0045426873132755	2	1.7596679242625342	0.0154786201619158	0.1568278529980657	0.8999363253692056	0.0			0.0	0.9871731623088308	0.9881598421312284	24	4	28	24	26
TOBG_NP-52.fna_MHASMcontig_39560	39860	2.7169091821374813	0.90960863020572	0.0046092165892405	3	1.703068297506558	0.0085303895719848	0.1486703462117411	0.9091940809593716	0.0			0.0	0.9939250759365508	0.9947688153898075	31	13	44	31	36
TOBG_NP-52.fna_MHASMcontig_57241	18543	0.8074745186862967	0.376961656689856	0.0049744052938652	0	1.304204080687064	0.0095778331319254	0.0198996926063743	0.5098285249432698	0.0			0.0	0.978319783197832	0.978319783197832	8	0	8	8	8
TOBG_NP-52.fna_MHASMcontig_5850	10265	2.614223088163663	0.8785192401363858	0.0071708855362987	3	1.6104361130894729	0.015895902090413	0.1205065757428154	0.9005757256964627	0.0			0.0	0.988682295877122	0.9919159256265158	10	7	17	10	14
TOBG_NP-52.fna_MHASMcontig_78379	8616	2.771819870009285	0.848769730733519	0.006948483970277	3	2.0645737897199257	0.0222434817888118	0.1807103064066852	0.9134918755535246	0.0			0.0	0.9877970456005138	0.9910083493898524	14	10	24	14	19
TOBG_NP-52.fna_MHASMcontig_86416	9463	1.760118355701152	0.7830497727993236	0.0164999199334537	1	1.6025140302357948	0.0164744289120915	0.0658353587657191	0.7886383238823444	0.0			0.0	0.9646869983948636	0.9743178170144462	16	11	27	16	22
TOBG_NP-52.fna_MHASMcontig_869116	10383	1.4178946354618125	0.0397765578349224	0.0123036494216766	0	9.894034322094564	0.0971030564911598	0.0239815082346142	0.7140679154907296	0.0	0.0037803922603333	0.0	0.0147356255417509	0.9036144578313252	0.9076305220883534	22	2	24	23	24
TOBG_NP-52.fna_MHASMcontig_88484	29611	1.8195265273040424	0.7766032893181588	0.0027029466518021	1	1.612524326028436	0.0093710244562403	0.0652797946708993	0.7994400197506204	0.0			0.0	0.9948266942576306	0.9958613554061044	8	3	11	8	10
TOBG_NP-970.fna_65288	27972	1.1596239096239096	0.6661661661661662	0.0204620976871419	1	1.149771631642987	0.0068747608079944	0.0153010153010153	0.6408258505658209	0.0			0.0	0.9766355140186916	0.9883177570093458	5	7	12	5	10
TOBG_NP-970.fna_65319	9814	0.905135520684736	0.5445282249847158	0.0	1	1.0360665949514984	0.0104589183335114	0.0032606480538006	0.5503270169661565	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_NP-970.fna_65361	36364	1.443130568694313	0.7496975030249697	0.0321516190433172	1	1.2679835399637762	0.0066494199629198	0.0238422615773842	0.720368969258464	0.0			0.0	0.9826989619377162	0.9919261822376008	7	28	35	7	15
TOBG_NP-970.fna_65424	7701	1.089988313206077	0.6278405401895858	0.0085873016289301	1	1.154736416921916	0.0131594427731358	0.0181794572133489	0.6180477509060873	0.0			0.0	0.9785714285714284	0.9857142857142858	2	2	4	2	3
TOBG_NP-970.fna_65665	26498	1.005170201524643	0.558193071175183	0.027359244811475	1	1.1442210857449238	0.0070292921512383	0.0075100007547739	0.5883432006008242	0.0			0.0	0.9949748743718592	1.0	0	6	6	0	1
TOBG_NP-970.fna_65743	41422	0.736130558640336	0.4772101781661919	0.0276029330824837	0	0.9652839685920072	0.004742909126575	0.0047559268021824	0.4779559372583235	0.0			0.0	0.9593908629441624	0.9746192893401016	5	6	11	5	8
TOBG_NP-970.fna_65765	51752	0.9657984232493432	0.5500850208687587	0.0170261915670622	1	1.134295328781686	0.0049861664304629	0.0105309939712474	0.5737801592511969	0.0			0.0	0.9871559633027523	0.9908256880733946	6	7	13	5	7
TOBG_NP-970.fna_65791	20677	1.4492431203752962	0.750544082797311	0.0210028490449628	1	1.2843901688577295	0.0089323084342685	0.0282923054601731	0.7218741793158145	0.0			0.0	0.988034188034188	0.9965811965811966	2	14	16	2	7
TOBG_NP-970.fna_65850	32137	0.2338737281015651	0.1963157730964309		0	0.504274446522634	0.0028130085489703	0.0	0.1865822810305671				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_65873	14567	1.080387176494817	0.6443330816228462	0.0213333328564961	1	1.0420178677884169	0.0086338602186895	0.0010297247202581	0.6147958697813163	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_NP-970.fna_66077	9484	1.3077815267819486	0.6903205398566006	0.0208444440364837	1	1.1995441336467676	0.0123180895185043	0.0105440742302825	0.6848703344372351	0.0			0.0	1.0	1.0	1	2	3	0	0
TOBG_NP-970.fna_66412	47383	1.22733891902159	0.6803705970495747	0.0247652431150741	1	1.1720771994044454	0.0053845513555438	0.0117552708777409	0.6616722793406214	0.0			0.0	0.985637342908438	0.9964093357271095	2	18	20	2	8
TOBG_NP-970.fna_66482	18415	1.0800434428455064	0.660494162367635		1	1.034512139135794	0.0076236249323908	0.0	0.6146789361068412				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_66734	15652	1.6639407104523385	0.7696779964221825	0.0173651104959948	1	1.453432715463978	0.0116177997320526	0.0463199591106567	0.7699042258371116	0.0			0.0	0.9944827586206896	0.9958620689655172	3	12	15	3	4
TOBG_NP-970.fna_67067	8797	1.0508127770830966	0.6661361827895873		1	0.9340104033234372	0.0099588479854097	0.0	0.6046040781024447				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_67211	28364	1.5241855873642645	0.7374841348187844	0.0238216223712927	1	1.4115236879594737	0.0083813135527516	0.0441404597376956	0.7396831858108293	0.0			0.0	0.9936102236421726	0.9976038338658147	11	31	42	3	8
TOBG_NP-970.fna_67244	9884	0.7654795629299879	0.4715702144880615		0	0.9640640165738896	0.0096975376760237	0.0	0.4913110014920659				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_67412	11185	1.8	0.8663388466696469	0.0265098026505222	2	1.3196225466487013	0.0124781771795631	0.0434510505140813	0.7959519961847935	0.0			0.0	0.9835390946502056	0.9958847736625516	5	13	18	2	8
TOBG_NP-970.fna_67520	15489	1.1018787526631804	0.5948092194460585	0.0303092019425498	1	1.262275519810886	0.0101427679520914	0.020918070889018	0.6220369874706183	0.0			0.0	0.9691358024691358	0.9753086419753086	8	10	18	8	10
TOBG_NP-970.fna_67568	18207	0.1154501016092711	0.0947437798648871		0	0.3923895588623312	0.0029081056051507	0.0	0.0969184682021906				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_67910	14051	0.6874955519180129	0.4273717173154935	0.0034408601381445	0	0.9878196696255324	0.0083337315668982	0.0066187459967262	0.4550485508107882	0.0			0.0	0.989247311827957	0.989247311827957	3	0	3	1	1
TOBG_NP-970.fna_68021	9456	1.232339255499154	0.6914128595600677	0.029714286327362	1	1.1989380636656688	0.0123300824794875	0.0222081218274111	0.6631628037722075	0.0			0.0	0.9809523809523808	0.9904761904761904	2	9	11	2	4
TOBG_NP-970.fna_68103	9117	0.087967533179774	0.087967533179774		0	0.283247676576595	0.0029666355580404	0.0	0.0747352181636726				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_68249	16187	1.2416754185457466	0.6761598813862977	0.0182875568047166	1	1.249119434393462	0.0098182525114484	0.0197689503922901	0.6659282185501999	0.0			0.0	0.9875	0.996875	1	7	8	1	4
TOBG_NP-970.fna_68271	29142	1.1980646489602635	0.6591517397570517	0.0179675762339418	1	1.1598416628741874	0.0067943275425451	0.0096424404639352	0.6528127728488985	0.0			0.0	0.9786476868327402	0.9857651245551602	7	8	15	4	6
TOBG_NP-970.fna_68331	11280	1.379255319148936	0.7695921985815602	0.0307524061109137	1	1.175984035836639	0.0110730211091627	0.0225177304964539	0.7041440051156471	0.0			0.0	0.9960629921259844	1.0	2	5	7	0	1
TOBG_NP-970.fna_68341	9516	0.6752837326607818	0.4848675914249685		0	0.8232019736876042	0.0084392141343728	0.0	0.4491405235045927				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_68633	39108	1.2802495653063313	0.701493300603457	0.0281945323845367	1	1.170803148870465	0.0059204760841123	0.0123504142374961	0.6771154229332339	0.0			0.0	0.989648033126294	0.9958592132505176	3	12	15	2	5
TOBG_NP-970.fna_68641	7671	0.9761439186546734	0.5662886194759483	0.029714286327362	1	1.0904017274119575	0.0124505589489467	0.009125277017338	0.5776559784754373	0.0			0.0	1.0	1.0	0	3	3	0	0
TOBG_NP-970.fna_68658	18585	0.8737691686844229	0.5120796341135324	0.011826796664132	1	1.164580458501043	0.0085427933327004	0.0087167070217917	0.537698579793906	0.0			0.0	0.9567901234567902	0.9691358024691358	5	4	9	5	7
TOBG_NP-970.fna_68699	15496	1.2681982447083118	0.6872741352607125	0.0168067226890756	1	1.2282534812843229	0.0098671609755358	0.0153588022715539	0.673661159731399	0.0			0.0	0.953781512605042	0.96218487394958	9	3	12	9	11
TOBG_NP-970.fna_68761	8150	0.0395092024539877	0.0395092024539877		0	0.1948030425209974	0.0021579609260549	0.0	0.0342851027628164				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_68892	8612	1.4003715745471434	0.7237575476079888	0.0268844274731425	1	1.422217658012593	0.0153263688010275	0.0447050627032048	0.7096093229372167	0.0			0.0	0.9792207792207792	0.9844155844155844	7	11	18	6	8
TOBG_NP-970.fna_69044	13840	0.675	0.477528901734104	0.0288288287214331	0	0.8931397983641561	0.0075921903362808	0.0080202312138728	0.4490024961184444	0.0			0.0	0.963963963963964	0.972972972972973	3	2	5	3	4
TOBG_NP-970.fna_69098	9075	1.3056749311294766	0.6884848484848485	0.0319999992847442	1	1.1661931069294609	0.0122425273418648	0.0011019283746556	0.6842836086733076	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_NP-970.fna_69653	30614	0.8948193636898151	0.545110080355393	0.0236842107952088	1	1.0588195265505371	0.0060515830270057	0.00868883517345	0.5462121578206126	0.0			0.0	0.9887218045112782	0.9924812030075189	2	11	13	2	3
TOBG_NP-970.fna_69754	35869	0.2812456438707519	0.2427444311243692		0	0.5333348013517678	0.0028160887835682	0.0	0.2199052587533934				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_69939	15497	1.6707104600890494	0.8106085048719107	0.0265098192157939	1	1.3582286812369198	0.0109109632554607	0.0253597470478157	0.7712755639990372	0.0			0.0	0.979643765903308	0.9974554707379136	2	12	14	1	8
TOBG_NP-970.fna_70194	47637	0.3095283078279489	0.2582656338560363		0	0.5743977041094762	0.0026317525478218	0.0	0.2391457743765421				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_70198	23199	0.8334410965989913	0.5617914565282986	0.0674285701342991	1	0.9029938660954818	0.0059287007255131	0.003017371438424	0.520939549607468	0.0			0.0	0.9714285714285714	0.9714285714285714	2	0	2	2	2
TOBG_NP-970.fna_70254	9981	1.347259793607855	0.7187656547440137	0.022343802959361	1	1.2856049306093107	0.0128689246716696	0.0329626289950906	0.6956662742895863	0.0			0.0	0.9878419452887538	0.993920972644377	4	5	9	2	4
TOBG_NP-970.fna_70308	48849	1.6398493316137486	0.8099858748387889	0.026051513358932	1	1.2943665410524865	0.005856442512606	0.0328768244999897	0.7649570368927698	0.0			0.0	0.987546699875467	0.9912826899128268	20	38	58	14	20
TOBG_NP-970.fna_70382	8383	1.4732196111177382	0.6811404031969462	0.0207813478847767	1	1.4334718971473563	0.0156572452719193	0.0448526780388882	0.727700554760184	0.0			0.0	0.9813829787234044	0.9840425531914894	10	9	19	6	7
TOBG_NP-970.fna_70486	15715	1.0145720649061407	0.6226535157492841	0.0163434342904524	1	1.0390915718833085	0.0082891585731616	0.0069996818326439	0.591746565043763	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_NP-970.fna_70537	126158	0.3022162684887205	0.2481967057182263		0	0.5765103475905541	0.0016231229939586	0.0	0.2342174027118659				0.0	0.0	0.0	0	0	0	0	0
TOBG_NP-970.fna_70625	11891	0.9339836851400218	0.4921369102682701	0.039024391552297	0	1.1565384247754504	0.0106064277763586	0.0068959717433352	0.5616368462478302	0.0			0.0	0.9878048780487804	1.0	0	6	6	0	1
TOBG_NP-52.fna_MHASMcontig_91768	12960	2.65679012345679	0.8945987654320988	0.0027500303161196	3	1.7275768565994425	0.0151758013303689	0.141358024691358	0.9042433957119572	0.0			0.0	0.9950873362445416	0.9956331877729258	8	3	11	8	9
TOBG_NP-944.fna_64603	12630	2.261282660332541	0.728978622327791	0.0231934619073422	2	2.132762329948955	0.0189783293782287	0.1375296912114014	0.864219081983564	0.0			0.0	0.960852043753598	0.968336211859528	51	64	115	55	68
TOBG_NP-944.fna_64879	89317	1.8747606838563768	0.723098626241365	0.027962745269198	1	1.7888377116457657	0.0059855809607023	0.0913935756910778	0.8089869796419726	0.0			0.0	0.9644738453999756	0.974886683817224	193	279	472	205	290
TOBG_NP-944.fna_65041	84197	2.503782795111465	0.7817499435846883	0.0251824292300526	2	2.1740321909011207	0.007492387673306	0.1728327612622777	0.8903914841454048	0.0			0.0	0.9652968664101156	0.9755360087960416	345	425	770	356	505
TOBG_NP-944.fna_65208	11658	1.8823983530622748	0.7446388745925545	0.0231887293277216	2	1.659715340967362	0.0153723480896381	0.0837193343626694	0.8102708491627746	0.0			0.0	0.9487704918032788	0.9600409836065574	39	22	61	39	50
TOBG_NP-944.fna_65333	9857	1.911332048290555	0.7179669270569139	0.0369976116598073	1	2.00148327391208	0.0201605148028881	0.1005376889520138	0.8150567390736473	0.0			0.0	0.9596367305751766	0.970736629667003	25	51	76	29	40
TOBG_NP-944.fna_65783	14736	3.046688382193268	0.8737106406080347	0.0315574115138467	3	2.317202439135754	0.0190892518111363	0.2354098805646036	0.932134389228841	0.0			0.0	0.9639665609685788	0.9806860766791584	59	152	211	67	125
TOBG_NP-944.fna_65843	43388	2.445030884115424	0.7555775790541164	0.0209285188489437	2	2.19727436327712	0.0105488344741652	0.1856273624043514	0.884555140584535	0.0			0.0	0.9584057611124908	0.967345418425627	260	212	472	263	335
TOBG_NP-944.fna_65847	56040	2.7233047822983583	0.7635082084225553	0.0254804824156893	2	2.345662709481253	0.0099087843156544	0.2246431120628123	0.9097054453059968	0.0			0.0	0.9611565652553816	0.973707204702518	316	422	738	331	489
TOBG_NP-944.fna_65855	25089	2.164613974251664	0.69727769141855	0.0212721499396172	2	2.0371430834720936	0.0128614079336641	0.1374307465423093	0.8521199991645539	0.0			0.0	0.9747679814385152	0.9814385150812064	60	93	153	64	87
TOBG_NP-944.fna_66366	10645	3.744199154532645	0.915735086895256	0.0243775901146815	4	2.481163500342886	0.0240493282905838	0.358290277125411	0.9633421561634748	0.0			0.0	0.964604090194022	0.9745673833245936	96	116	212	97	135
TOBG_NP-944.fna_66395	14473	1.007254888412907	0.4268638153803634	0.0136875547850091	0	1.5473868339010004	0.0128627734448856	0.040489186761556	0.5891002725810356	0.0			0.0	0.9522184300341296	0.9590443686006824	23	8	31	24	28
TOBG_NP-944.fna_66426	8934	0.9292590105216028	0.4995522722184911	0.0256934313878526	0	1.2034617115576716	0.0127330841912702	0.0153346765166778	0.5598042243153629	0.0			0.0	0.9562043795620438	0.9708029197080292	4	6	10	4	6
TOBG_NP-944.fna_66554	12406	1.828631307431888	0.6618571658874738	0.0252931784808151	2	1.8558322513426	0.0166625065629262	0.0991455747219087	0.8010459617421772	0.0			0.0	0.9560975609756096	0.9715447154471544	33	39	72	35	54
TOBG_NP-944.fna_66559	17731	2.6517398905871072	0.7324459985336417	0.0205618083707599	2	2.4404531355156123	0.0183280433940952	0.2041058033951835	0.9038154294424074	0.0			0.0	0.9571704890853828	0.9673943078198396	113	91	204	118	155
TOBG_NP-944.fna_66570	53407	2.0329732057595447	0.7192128372685228	0.0263058727878165	2	2.003100813909448	0.0086677780421387	0.1209579268635197	0.8338917078024369	0.0			0.0	0.963003095975232	0.9778637770897832	133	230	363	143	239
TOBG_NP-944.fna_66765	12118	2.338752269351378	0.770506684271332	0.0315026416400402	2	2.204483531965278	0.0200266959792428	0.1451559663310777	0.8731967052948235	0.0			0.0	0.9738487777146104	0.98408186469585	28	69	97	28	46
TOBG_NP-944.fna_66775	7359	2.5468134257371924	0.8828645196358201	0.0315193585176141	2	1.7093311918302168	0.0199272021249574	0.1468949585541513	0.8944780462108264	0.0			0.0	0.96577243293247	0.9777983348751156	20	49	69	24	37
TOBG_NP-944.fna_66931	12527	2.696495569569729	0.6275245469785263	0.0058558101908187	2	2.859026090688209	0.0255453533859541	0.2845852957611559	0.9075424434551036	0.0			0.0	0.9840112201963536	0.9856942496493688	60	17	77	51	57
TOBG_NP-944.fna_67013	50867	1.96976428725893	0.7087699294237915	0.027825331977231	2	1.9406710109112648	0.0086047473871036	0.1162443234316944	0.8243570197786051	0.0			0.0	0.9682056485709454	0.9791983764586504	113	211	324	123	188
TOBG_NP-944.fna_67304	48998	3.014918976284746	0.8556675782685007	0.0301889352064743	3	2.198634837193068	0.009932723822662	0.2432548267276215	0.930203642546777	0.0			0.0	0.964426545851162	0.9769275945968622	262	483	745	275	424
