reference,querry,ani,alignment_coverage,primary_cluster
TOBG_NAT-92.fna,TOBG_EAC-66.fna,0.998531,0.9152941176470588,717
TOBG_SP-3030.fna,TOBG_EAC-66.fna,0.9978910000000001,0.9094202898550725,717
TOBG_EAC-66.fna,TOBG_NAT-92.fna,0.99849,0.8343994314143568,717
TOBG_NAT-92.fna,TOBG_NAT-92.fna,1.0,0.9874509803921568,717
TOBG_SP-3030.fna,TOBG_NAT-92.fna,0.9987949999999999,0.9003623188405797,717
TOBG_EAC-66.fna,TOBG_SP-3030.fna,0.997168,0.7128642501776831,717
TOBG_NAT-92.fna,TOBG_SP-3030.fna,0.998364,0.7819607843137255,717
TOBG_SP-3030.fna,TOBG_SP-3030.fna,1.0,0.990036231884058,717
TOBG_EAC-670.fna,TOBG_EAC-670.fna,1.0,0.9909365558912386,260
TOBG_SAT-90.fna,TOBG_EAC-670.fna,0.9810599999999999,0.7484725050916496,260
TOBG_EAC-670.fna,TOBG_SAT-90.fna,0.9830970000000001,0.7361530715005036,260
TOBG_SAT-90.fna,TOBG_SAT-90.fna,1.0,0.9877800407331976,260
TOBG_EAC-673.fna,TOBG_EAC-673.fna,1.0,0.9920556107249255,207
TOBG_MED-702.fna,TOBG_EAC-673.fna,0.983397,0.8622087132725431,207
TOBG_EAC-673.fna,TOBG_MED-702.fna,0.9832259999999999,0.8381330685203575,207
TOBG_MED-702.fna,TOBG_MED-702.fna,1.0,0.9918946301925026,207
TOBG_EAC-676.fna,TOBG_EAC-676.fna,1.0,0.9883720930232558,647
TOBG_SP-71.fna,TOBG_EAC-676.fna,0.978508,0.7482837528604119,647
TOBG_EAC-676.fna,TOBG_SP-71.fna,0.980744,0.6317829457364341,647
TOBG_SP-71.fna,TOBG_SP-71.fna,1.0,0.9931350114416476,647
TOBG_EAC-682.fna,TOBG_EAC-682.fna,1.0,1.0,775
TOBG_EAC-683.fna,TOBG_EAC-683.fna,1.0,0.9848308051341891,272
TOBG_EAC-68.fna,TOBG_EAC-68.fna,1.0,0.9870775347912525,718
TOBG_EAC-695.fna,TOBG_EAC-695.fna,1.0,0.9949748743718593,257
TOBG_MED-633.fna,TOBG_EAC-695.fna,0.969723,0.7897071872227152,257
TOBG_NP-7.fna,TOBG_EAC-695.fna,0.971512,0.8071161048689138,257
TOBG_SAT-8.fna,TOBG_EAC-695.fna,0.9851179999999999,0.7660283097418817,257
TOBG_SP-57.fna,TOBG_EAC-695.fna,0.9814790000000001,0.8185567010309278,257
TOBG_EAC-695.fna,TOBG_MED-633.fna,0.9694419999999999,0.893467336683417,257
TOBG_MED-633.fna,TOBG_MED-633.fna,1.0,0.9937888198757764,257
TOBG_NP-7.fna,TOBG_MED-633.fna,0.968034,0.8698501872659176,257
TOBG_SAT-8.fna,TOBG_MED-633.fna,0.974191,0.8351373855120733,257
TOBG_SP-57.fna,TOBG_MED-633.fna,0.9753839999999999,0.8938144329896908,257
TOBG_EAC-695.fna,TOBG_NP-7.fna,0.971654,0.8653266331658291,257
TOBG_MED-633.fna,TOBG_NP-7.fna,0.967805,0.8278615794143744,257
TOBG_NP-7.fna,TOBG_NP-7.fna,1.0,0.9906367041198502,257
TOBG_SAT-8.fna,TOBG_NP-7.fna,0.9747830000000001,0.7926727726894255,257
TOBG_SP-57.fna,TOBG_NP-7.fna,0.975842,0.8690721649484536,257
TOBG_EAC-695.fna,TOBG_SAT-8.fna,0.985201,0.9256281407035176,257
TOBG_MED-633.fna,TOBG_SAT-8.fna,0.974324,0.8935226264418811,257
TOBG_NP-7.fna,TOBG_SAT-8.fna,0.97503,0.8960674157303371,257
TOBG_SAT-8.fna,TOBG_SAT-8.fna,1.0,0.9983347210657785,257
TOBG_SP-57.fna,TOBG_SAT-8.fna,0.984423,0.9381443298969072,257
TOBG_EAC-695.fna,TOBG_SP-57.fna,0.981376,0.7989949748743719,257
TOBG_MED-633.fna,TOBG_SP-57.fna,0.97564,0.7675244010647737,257
TOBG_NP-7.fna,TOBG_SP-57.fna,0.97548,0.7911985018726592,257
TOBG_SAT-8.fna,TOBG_SP-57.fna,0.984579,0.7518734388009992,257
TOBG_SP-57.fna,TOBG_SP-57.fna,1.0,0.9969072164948454,257
TOBG_EAC-69.fna,TOBG_EAC-69.fna,1.0,0.9992982456140351,388
TOBG_EAC-6.fna,TOBG_EAC-6.fna,1.0,0.9943342776203966,210
TOBG_SAT-1309.fna,TOBG_EAC-6.fna,0.998148,0.8930635838150289,210
TOBG_SP-3031.fna,TOBG_EAC-6.fna,0.992051,0.8452041785375118,210
TOBG_EAC-6.fna,TOBG_SAT-1309.fna,0.9970910000000001,0.8781869688385269,210
TOBG_SAT-1309.fna,TOBG_SAT-1309.fna,1.0,0.9961464354527938,210
TOBG_SP-3031.fna,TOBG_SAT-1309.fna,0.9931650000000001,0.8917378917378918,210
TOBG_EAC-6.fna,TOBG_SP-3031.fna,0.991939,0.8366383380547686,210
TOBG_SAT-1309.fna,TOBG_SP-3031.fna,0.9924850000000001,0.9113680154142582,210
TOBG_SP-3031.fna,TOBG_SP-3031.fna,1.0,0.9971509971509972,210
TOBG_EAC-710.fna,TOBG_EAC-710.fna,1.0,0.9857142857142858,442
TOBG_EAC-713.fna,TOBG_EAC-713.fna,1.0,0.9916405433646813,363
TOBG_IN-6.fna,TOBG_EAC-713.fna,0.985949,0.5368802902055623,363
TOBG_NP-45.fna,TOBG_EAC-713.fna,0.9787309999999999,0.7153679653679653,363
TOBG_EAC-713.fna,TOBG_IN-6.fna,0.986661,0.9414838035527691,363
TOBG_IN-6.fna,TOBG_IN-6.fna,1.0,0.9909310761789601,363
TOBG_NP-45.fna,TOBG_IN-6.fna,0.975956,0.9015151515151515,363
TOBG_EAC-713.fna,TOBG_NP-45.fna,0.979368,0.6833855799373041,363
TOBG_IN-6.fna,TOBG_NP-45.fna,0.975155,0.5078597339782346,363
TOBG_NP-45.fna,TOBG_NP-45.fna,1.0,0.9924242424242424,363
TOBG_EAC-714.fna,TOBG_EAC-714.fna,1.0,1.0,668
TOBG_EAC-71.fna,TOBG_EAC-71.fna,1.0,0.9805699481865285,220
TOBG_NAT-209.fna,TOBG_EAC-71.fna,0.963477,0.7914572864321608,220
TOBG_SP-3021.fna,TOBG_EAC-71.fna,0.964011,0.7837837837837838,220
TOBG_EAC-71.fna,TOBG_NAT-209.fna,0.9627490000000001,0.40803108808290156,220
TOBG_NAT-209.fna,TOBG_NAT-209.fna,1.0,0.9786432160804021,220
TOBG_SP-3021.fna,TOBG_NAT-209.fna,0.9966670000000001,0.7263513513513513,220
TOBG_EAC-71.fna,TOBG_SP-3021.fna,0.9639679999999999,0.4488341968911917,220
TOBG_NAT-209.fna,TOBG_SP-3021.fna,0.995981,0.8115577889447236,220
TOBG_SP-3021.fna,TOBG_SP-3021.fna,1.0,0.9898648648648649,220
TOBG_EAC-723.fna,TOBG_EAC-723.fna,1.0,0.9889135254988913,779
TOBG_SP-3971.fna,TOBG_EAC-723.fna,0.9803390000000001,0.6823821339950372,779
TOBG_EAC-723.fna,TOBG_SP-3971.fna,0.980631,0.6075388026607539,779
TOBG_SP-3971.fna,TOBG_SP-3971.fna,1.0,0.9851116625310173,779
TOBG_EAC-73.fna,TOBG_EAC-73.fna,1.0,0.9952734638757597,184
TOBG_EAC-74.fna,TOBG_EAC-74.fna,1.0,0.9993169398907104,712
TOBG_SP-74.fna,TOBG_EAC-74.fna,0.999495,0.9570957095709571,712
TOBG_EAC-74.fna,TOBG_SP-74.fna,0.998314,0.7909836065573771,712
TOBG_SP-74.fna,TOBG_SP-74.fna,1.0,0.9925742574257426,712
TOBG_EAC-75.fna,TOBG_EAC-75.fna,1.0,0.9896296296296296,72
TOBG_EAC-76.fna,TOBG_EAC-76.fna,1.0,0.9964463397299218,233
TOBG_EAC-77.fna,TOBG_EAC-77.fna,1.0,0.9982378854625551,269
TOBG_EAC-78.fna,TOBG_EAC-78.fna,1.0,0.9848714069591528,798
TOBG_EAC-81.fna,TOBG_EAC-81.fna,1.0,0.9924170616113744,858
TOBG_EAC-83.fna,TOBG_EAC-83.fna,1.0,0.9920424403183024,821
TOBG_RS-346.fna,TOBG_EAC-83.fna,0.9823909999999999,0.7526315789473684,821
TOBG_SP-188.fna,TOBG_EAC-83.fna,0.9687990000000001,0.6777163904235728,821
TOBG_EAC-83.fna,TOBG_RS-346.fna,0.98111,0.7612732095490716,821
TOBG_RS-346.fna,TOBG_RS-346.fna,1.0,0.9894736842105263,821
TOBG_SP-188.fna,TOBG_RS-346.fna,0.968283,0.6758747697974218,821
TOBG_EAC-83.fna,TOBG_SP-188.fna,0.9690519999999999,0.9840848806366048,821
TOBG_RS-346.fna,TOBG_SP-188.fna,0.969858,0.9763157894736842,821
TOBG_SP-188.fna,TOBG_SP-188.fna,1.0,0.998158379373849,821
TOBG_EAC-85.fna,TOBG_EAC-85.fna,1.0,0.9878154917319408,444
TOBG_EAC-86.fna,TOBG_EAC-86.fna,1.0,0.9919028340080972,353
TOBG_NAT-101.fna,TOBG_EAC-86.fna,0.9822580000000001,0.7869318181818182,353
TOBG_EAC-86.fna,TOBG_NAT-101.fna,0.982183,0.7368421052631579,353
TOBG_NAT-101.fna,TOBG_NAT-101.fna,1.0,0.9943181818181818,353
TOBG_EAC-88.fna,TOBG_EAC-88.fna,1.0,0.9875424688561721,409
TOBG_EAC-91.fna,TOBG_EAC-91.fna,1.0,0.9987301587301587,473
TOBG_EAC-92.fna,TOBG_EAC-92.fna,1.0,0.9983673469387755,746
TOBG_IN-23.fna,TOBG_EAC-92.fna,0.9803440000000001,0.6904522613065327,746
TOBG_SAT-67.fna,TOBG_EAC-92.fna,0.9801819999999999,0.9079545454545455,746
TOBG_EAC-92.fna,TOBG_IN-23.fna,0.978188,0.553469387755102,746
TOBG_IN-23.fna,TOBG_IN-23.fna,1.0,0.9839195979899498,746
TOBG_SAT-67.fna,TOBG_IN-23.fna,0.993477,0.6613636363636364,746
TOBG_EAC-92.fna,TOBG_SAT-67.fna,0.979295,0.6604081632653062,746
TOBG_IN-23.fna,TOBG_SAT-67.fna,0.9960800000000001,0.592964824120603,746
TOBG_SAT-67.fna,TOBG_SAT-67.fna,1.0,0.9931818181818182,746
TOBG_EAC-93.fna,TOBG_EAC-93.fna,1.0,0.9989384288747346,345
TOBG_SAT-83.fna,TOBG_EAC-93.fna,0.991972,0.9080590238365494,345
TOBG_EAC-93.fna,TOBG_SAT-83.fna,0.990826,0.8588110403397028,345
TOBG_SAT-83.fna,TOBG_SAT-83.fna,1.0,0.9977298524404086,345
TOBG_EAC-95.fna,TOBG_EAC-95.fna,1.0,0.9979716024340771,698
TOBG_SAT-104.fna,TOBG_EAC-95.fna,0.99776,0.99140708915145,698
TOBG_EAC-95.fna,TOBG_SAT-104.fna,0.997577,0.9300202839756593,698
TOBG_SAT-104.fna,TOBG_SAT-104.fna,1.0,0.9957035445757251,698
TOBG_EAC-99.fna,TOBG_EAC-99.fna,1.0,1.0,806
TOBG_MED-731.fna,TOBG_EAC-99.fna,0.9555840000000001,0.7960893854748603,806
TOBG_NAT-53.fna,TOBG_EAC-99.fna,0.9845149999999999,0.824773413897281,806
TOBG_EAC-99.fna,TOBG_MED-731.fna,0.955653,0.8818181818181818,806
TOBG_MED-731.fna,TOBG_MED-731.fna,1.0,1.0,806
TOBG_NAT-53.fna,TOBG_MED-731.fna,0.957227,0.8942598187311178,806
TOBG_EAC-99.fna,TOBG_NAT-53.fna,0.983463,0.8454545454545455,806
TOBG_MED-731.fna,TOBG_NAT-53.fna,0.957296,0.8184357541899442,806
TOBG_NAT-53.fna,TOBG_NAT-53.fna,1.0,0.9909365558912386,806
TOBG_IN-1311.fna,TOBG_IN-1311.fna,1.0,0.9925187032418953,199
TOBG_IN-14.fna,TOBG_IN-14.fna,1.0,0.9732283464566929,287
TOBG_IN-16.fna,TOBG_IN-16.fna,1.0,0.9799749687108886,266
TOBG_IN-17.fna,TOBG_IN-17.fna,1.0,0.9980897803247374,744
TOBG_SAT-59.fna,TOBG_IN-17.fna,0.9919,0.8984375,744
TOBG_IN-17.fna,TOBG_SAT-59.fna,0.991428,0.7583572110792741,744
TOBG_SAT-59.fna,TOBG_SAT-59.fna,1.0,0.9966517857142857,744
TOBG_IN-19.fna,TOBG_IN-19.fna,1.0,0.9951856946354883,313
TOBG_IN-1.fna,TOBG_IN-1.fna,1.0,0.9856502242152466,377
TOBG_IN-21.fna,TOBG_IN-21.fna,1.0,0.9974662162162162,285
TOBG_IN-22.fna,TOBG_IN-22.fna,1.0,0.9675615212527964,267
TOBG_IN-25.fna,TOBG_IN-25.fna,1.0,0.9946409431939979,140
TOBG_IN-28.fna,TOBG_IN-28.fna,1.0,0.9992057188244639,202
TOBG_IN-29.fna,TOBG_IN-29.fna,1.0,0.9981290926099158,335
TOBG_IN-2.fna,TOBG_IN-2.fna,1.0,0.9863945578231292,376
TOBG_IN-32.fna,TOBG_IN-32.fna,1.0,0.9917355371900827,301
TOBG_IN-35.fna,TOBG_IN-35.fna,1.0,0.9850993377483444,526
TOBG_IN-3.fna,TOBG_IN-3.fna,1.0,0.9907407407407407,570
TOBG_IN-40.fna,TOBG_IN-40.fna,1.0,0.9752650176678446,307
TOBG_NP-27.fna,TOBG_IN-40.fna,0.981965,0.47219413549039435,307
TOBG_IN-40.fna,TOBG_NP-27.fna,0.984777,0.8445229681978799,307
TOBG_NP-27.fna,TOBG_NP-27.fna,1.0,0.9949443882709808,307
TOBG_IN-42.fna,TOBG_IN-42.fna,1.0,0.9872122762148338,97
TOBG_IN-47.fna,TOBG_IN-47.fna,1.0,0.9841521394611727,24
TOBG_IN-48.fna,TOBG_IN-48.fna,1.0,0.980593607305936,628
TOBG_IN-8.fna,TOBG_IN-8.fna,1.0,0.9866352201257862,174
TOBG_IN-921.fna,TOBG_IN-921.fna,1.0,0.9917127071823204,94
TOBG_MED-1001.fna,TOBG_MED-1001.fna,1.0,0.9979591836734694,676
TOBG_MED-1008.fna,TOBG_MED-1008.fna,1.0,0.9948892674616695,242
TOBG_MED-1017.fna,TOBG_MED-1017.fna,0.999999,0.9766081871345029,993
TOBG_MED-1076.fna,TOBG_MED-1076.fna,1.0,0.9939516129032258,677
TOBG_MED-1093.fna,TOBG_MED-1093.fna,1.0,0.9868804664723032,529
TOBG_MED-1094.fna,TOBG_MED-1094.fna,1.0,0.9907235621521335,882
TOBG_MED-1105.fna,TOBG_MED-1105.fna,1.0,0.9983193277310924,771
TOBG_MED-1116.fna,TOBG_MED-1116.fna,1.0,0.9928057553956835,889
TOBG_MED-1122.fna,TOBG_MED-1122.fna,1.0,0.9949152542372881,477
TOBG_SP-30.fna,TOBG_MED-1122.fna,0.9727079999999999,0.8077388149939541,477
TOBG_MED-1122.fna,TOBG_SP-30.fna,0.9715640000000001,0.5703389830508474,477
TOBG_SP-30.fna,TOBG_SP-30.fna,1.0,0.9915356711003628,477
TOBG_MED-1153.fna,TOBG_MED-1153.fna,1.0,0.9746031746031746,875
TOBG_MED-1155.fna,TOBG_MED-1155.fna,0.999999,0.9832214765100671,893
TOBG_MED-1190.fna,TOBG_MED-1190.fna,1.0,0.9899497487437185,280
TOBG_MED-1227.fna,TOBG_MED-1227.fna,1.0,0.9877488514548239,910
TOBG_MED-1233.fna,TOBG_MED-1233.fna,1.0,0.9950900163666121,829
TOBG_MED-1247.fna,TOBG_MED-1247.fna,1.0,1.0,694
TOBG_RS-439.fna,TOBG_MED-1247.fna,0.886011,0.6763392857142857,694
TOBG_SP-190.fna,TOBG_MED-1247.fna,0.885124,0.6363636363636364,694
TOBG_MED-1247.fna,TOBG_RS-439.fna,0.885498,0.7568238213399504,694
TOBG_RS-439.fna,TOBG_RS-439.fna,1.0,0.9821428571428571,694
TOBG_SP-190.fna,TOBG_RS-439.fna,0.97809,0.7163636363636363,694
TOBG_MED-1247.fna,TOBG_SP-190.fna,0.886122,0.8635235732009926,694
TOBG_RS-439.fna,TOBG_SP-190.fna,0.979408,0.8883928571428571,694
TOBG_SP-190.fna,TOBG_SP-190.fna,1.0,0.9945454545454545,694
TOBG_MED-1261.fna,TOBG_MED-1261.fna,1.0,0.9950372208436724,931
TOBG_MED-1269.fna,TOBG_MED-1269.fna,1.0,0.9952380952380953,433
TOBG_SAT-1346.fna,TOBG_MED-1269.fna,0.969737,0.8388520971302428,433
TOBG_MED-1269.fna,TOBG_SAT-1346.fna,0.968302,0.6,433
TOBG_SAT-1346.fna,TOBG_SAT-1346.fna,1.0,0.9977924944812362,433
TOBG_MED-580.fna,TOBG_MED-580.fna,1.0,0.9884974838245866,113
TOBG_MED-581.fna,TOBG_MED-581.fna,1.0,0.9903181189488244,391
TOBG_NP-51.fna,TOBG_MED-581.fna,0.914392,0.6497584541062802,391
TOBG_MED-581.fna,TOBG_NP-51.fna,0.914,0.7261410788381742,391
TOBG_NP-51.fna,TOBG_NP-51.fna,1.0,0.9891304347826086,391
TOBG_MED-582.fna,TOBG_MED-582.fna,1.0,0.988599348534202,977
TOBG_MED-585.fna,TOBG_MED-585.fna,1.0,0.9921630094043887,911
TOBG_MED-587.fna,TOBG_MED-587.fna,1.0,0.9824854045037531,232
TOBG_NAT-28.fna,TOBG_MED-587.fna,0.9999020000000001,0.8449731389102072,232
TOBG_RS-364.fna,TOBG_MED-587.fna,0.999858,0.9699612403100775,232
TOBG_SAT-73.fna,TOBG_MED-587.fna,0.999521,0.9193682460515378,232
TOBG_MED-587.fna,TOBG_NAT-28.fna,0.999896,0.9190992493744787,232
TOBG_NAT-28.fna,TOBG_NAT-28.fna,1.0,0.9984650805832693,232
TOBG_RS-364.fna,TOBG_NAT-28.fna,0.999863,0.9709302325581395,232
TOBG_SAT-73.fna,TOBG_NAT-28.fna,0.9995080000000001,0.9168744804655029,232
TOBG_MED-587.fna,TOBG_RS-364.fna,0.9998269999999999,0.835696413678065,232
TOBG_NAT-28.fna,TOBG_RS-364.fna,0.999805,0.7689946277820414,232
TOBG_RS-364.fna,TOBG_RS-364.fna,1.0,0.997093023255814,232
TOBG_SAT-73.fna,TOBG_RS-364.fna,0.999451,0.8337489609310058,232
TOBG_MED-587.fna,TOBG_SAT-73.fna,0.999518,0.9257714762301918,232
TOBG_NAT-28.fna,TOBG_SAT-73.fna,0.999566,0.8465080583269379,232
TOBG_RS-364.fna,TOBG_SAT-73.fna,0.99959,0.9709302325581395,232
TOBG_SAT-73.fna,TOBG_SAT-73.fna,1.0,0.9559434746467166,232
TOBG_MED-588.fna,TOBG_MED-588.fna,1.0,0.9941775836972343,760
TOBG_MED-589.fna,TOBG_MED-589.fna,1.0,0.9913606911447084,845
TOBG_MED-590.fna,TOBG_MED-590.fna,1.0,0.9870633893919794,567
TOBG_MED-591.fna,TOBG_MED-591.fna,1.0,0.998,616
TOBG_MED-592.fna,TOBG_MED-592.fna,1.0,0.9865319865319865,585
TOBG_MED-593.fna,TOBG_MED-593.fna,1.0,0.9900199600798403,429
TOBG_MED-594.fna,TOBG_MED-594.fna,1.0,0.9766871165644172,432
TOBG_NAT-143.fna,TOBG_MED-594.fna,0.987097,0.8911764705882353,432
TOBG_SAT-1613.fna,TOBG_MED-594.fna,0.990074,0.8110236220472441,432
TOBG_MED-594.fna,TOBG_NAT-143.fna,0.9870990000000001,0.7398773006134969,432
TOBG_NAT-143.fna,TOBG_NAT-143.fna,1.0,0.9955882352941177,432
TOBG_SAT-1613.fna,TOBG_NAT-143.fna,0.987723,0.7401574803149606,432
TOBG_MED-594.fna,TOBG_SAT-1613.fna,0.990527,0.754601226993865,432
TOBG_NAT-143.fna,TOBG_SAT-1613.fna,0.9873470000000001,0.8323529411764706,432
TOBG_SAT-1613.fna,TOBG_SAT-1613.fna,1.0,0.9921259842519685,432
TOBG_MED-595.fna,TOBG_MED-595.fna,0.999999,0.9876160990712074,296
TOBG_MED-597.fna,TOBG_MED-597.fna,1.0,0.9819341126461212,989
TOBG_MED-598.fna,TOBG_MED-598.fna,1.0,0.9956616052060737,794
TOBG_MED-601.fna,TOBG_MED-601.fna,1.0,0.9828178694158075,469
TOBG_MED-602.fna,TOBG_MED-602.fna,1.0,0.9932773109243698,655
TOBG_MED-603.fna,TOBG_MED-603.fna,1.0,0.9907834101382489,699
TOBG_MED-604.fna,TOBG_MED-603.fna,0.888846,0.7283018867924528,699
TOBG_MED-603.fna,TOBG_MED-604.fna,0.88912,0.8986175115207373,699
TOBG_MED-604.fna,TOBG_MED-604.fna,1.0,0.9937106918238994,699
TOBG_MED-605.fna,TOBG_MED-605.fna,1.0,0.9858870967741935,288
TOBG_MED-608.fna,TOBG_MED-608.fna,1.0,0.9955654101995566,115
TOBG_MED-609.fna,TOBG_MED-609.fna,1.0,0.9967248908296943,38
TOBG_MED-610.fna,TOBG_MED-610.fna,1.0,0.9984025559105432,299
TOBG_MED-611.fna,TOBG_MED-611.fna,1.0,0.9890453834115805,293
TOBG_MED-614.fna,TOBG_MED-614.fna,1.0,0.9915824915824916,722
TOBG_MED-615.fna,TOBG_MED-615.fna,1.0,0.9903474903474904,294
TOBG_MED-616.fna,TOBG_MED-616.fna,1.0,0.9956772334293948,909
TOBG_RS-412.fna,TOBG_MED-616.fna,0.958833,0.809009009009009,909
TOBG_MED-616.fna,TOBG_RS-412.fna,0.957392,0.6455331412103746,909
TOBG_RS-412.fna,TOBG_RS-412.fna,0.999999,0.9945945945945946,909
TOBG_MED-617.fna,TOBG_MED-617.fna,1.0,0.9907407407407407,912
TOBG_MED-619.fna,TOBG_MED-619.fna,1.0,1.0,730
TOBG_MED-620.fna,TOBG_MED-620.fna,1.0,0.9947698744769874,918
TOBG_MED-621.fna,TOBG_MED-621.fna,1.0,0.9913669064748202,736
TOBG_NAT-187.fna,TOBG_MED-621.fna,0.9708629999999999,0.7337579617834394,736
TOBG_MED-621.fna,TOBG_NAT-187.fna,0.972649,0.8273381294964028,736
TOBG_NAT-187.fna,TOBG_NAT-187.fna,1.0,0.9961783439490446,736
TOBG_MED-622.fna,TOBG_MED-622.fna,1.0,0.9939831528279182,491
TOBG_MED-623.fna,TOBG_MED-623.fna,1.0,0.9974842767295597,733
TOBG_MED-624.fna,TOBG_MED-624.fna,1.0,0.9828009828009828,201
TOBG_SP-186.fna,TOBG_MED-624.fna,0.9291630000000001,0.8153967007069913,201
TOBG_MED-624.fna,TOBG_SP-186.fna,0.9296559999999999,0.8509418509418509,201
TOBG_SP-186.fna,TOBG_SP-186.fna,1.0,0.9937156323644933,201
TOBG_MED-626.fna,TOBG_MED-626.fna,1.0,0.9835616438356164,321
TOBG_MED-629.fna,TOBG_MED-629.fna,1.0,0.9891989198919892,886
TOBG_NP-53.fna,TOBG_MED-629.fna,0.9342109999999999,0.7,886
TOBG_MED-629.fna,TOBG_NP-53.fna,0.934476,0.5418541854185418,886
TOBG_NP-53.fna,TOBG_NP-53.fna,1.0,0.9853932584269663,886
TOBG_MED-630.fna,TOBG_MED-630.fna,1.0,0.9874371859296482,869
TOBG_MED-632.fna,TOBG_MED-632.fna,1.0,0.985854189336235,22
TOBG_SAT-1415.fna,TOBG_MED-632.fna,0.966759,0.7952559300873908,22
TOBG_MED-632.fna,TOBG_SAT-1415.fna,0.967892,0.6887921653971708,22
TOBG_SAT-1415.fna,TOBG_SAT-1415.fna,1.0,0.9887640449438202,22
TOBG_MED-635.fna,TOBG_MED-635.fna,1.0,0.9904988123515439,981
TOBG_SAT-47.fna,TOBG_MED-635.fna,0.9853230000000001,0.7251908396946565,981
TOBG_MED-635.fna,TOBG_SAT-47.fna,0.985993,0.7885985748218527,981
TOBG_SAT-47.fna,TOBG_SAT-47.fna,1.0,0.9890948745910578,981
TOBG_MED-636.fna,TOBG_MED-636.fna,1.0,0.9891067538126361,506
TOBG_MED-641.fna,TOBG_MED-641.fna,1.0,0.9933035714285714,873
TOBG_MED-643.fna,TOBG_MED-643.fna,1.0,0.9893704006541292,453
TOBG_MED-645.fna,TOBG_MED-645.fna,1.0,0.9934640522875817,795
TOBG_MED-648.fna,TOBG_MED-648.fna,1.0,0.9882697947214076,618
TOBG_MED-649.fna,TOBG_MED-649.fna,1.0,0.9930875576036866,597
TOBG_NAT-12.fna,TOBG_MED-649.fna,0.897294,0.6908665105386417,597
TOBG_MED-649.fna,TOBG_NAT-12.fna,0.900271,0.6705069124423964,597
TOBG_NAT-12.fna,TOBG_NAT-12.fna,1.0,0.9391100702576113,597
TOBG_MED-650.fna,TOBG_MED-650.fna,1.0,0.9946332737030411,848
TOBG_MED-651.fna,TOBG_MED-651.fna,1.0,0.9830827067669173,641
TOBG_SP-47.fna,TOBG_MED-651.fna,0.9549169999999999,0.813141683778234,641
TOBG_MED-651.fna,TOBG_SP-47.fna,0.953523,0.7424812030075187,641
TOBG_SP-47.fna,TOBG_SP-47.fna,1.0,0.9938398357289527,641
TOBG_MED-652.fna,TOBG_MED-652.fna,1.0,0.9923954372623575,678
TOBG_MED-653.fna,TOBG_MED-653.fna,1.0,0.9982593559617058,203
TOBG_MED-654.fna,TOBG_MED-654.fna,0.999999,0.9934640522875817,748
TOBG_RS-438.fna,TOBG_MED-654.fna,0.949236,0.8067729083665338,748
TOBG_MED-654.fna,TOBG_RS-438.fna,0.9478789999999999,0.6601307189542484,748
TOBG_RS-438.fna,TOBG_RS-438.fna,1.0,0.9820717131474104,748
TOBG_MED-655.fna,TOBG_MED-655.fna,1.0,0.997104247104247,419
TOBG_NAT-181.fna,TOBG_MED-655.fna,0.9836889999999999,0.8434504792332268,419
TOBG_MED-655.fna,TOBG_NAT-181.fna,0.983314,0.7712355212355212,419
TOBG_NAT-181.fna,TOBG_NAT-181.fna,0.999999,0.9925452609158679,419
TOBG_MED-657.fna,TOBG_MED-657.fna,1.0,0.9909365558912386,913
TOBG_MED-660.fna,TOBG_MED-660.fna,1.0,0.9951790633608816,118
TOBG_MED-661.fna,TOBG_MED-661.fna,1.0,0.9929824561403509,471
TOBG_MED-665.fna,TOBG_MED-665.fna,1.0,0.991725015913431,470
TOBG_MED-666.fna,TOBG_MED-666.fna,1.0,0.9941972920696325,637
TOBG_MED-667.fna,TOBG_MED-667.fna,1.0,0.9904761904761905,896
TOBG_MED-668.fna,TOBG_MED-668.fna,1.0,0.9935897435897436,302
TOBG_MED-671.fna,TOBG_MED-671.fna,1.0,0.9943235572374646,114
TOBG_MED-672.fna,TOBG_MED-672.fna,1.0,0.9936102236421726,175
TOBG_MED-673.fna,TOBG_MED-673.fna,1.0,0.9947019867549669,777
TOBG_MED-674.fna,TOBG_MED-674.fna,1.0,0.9880514705882353,908
TOBG_MED-676.fna,TOBG_MED-676.fna,1.0,1.0,654
TOBG_MED-677.fna,TOBG_MED-677.fna,1.0,0.9929203539823008,488
TOBG_RS-402.fna,TOBG_MED-677.fna,0.900922,0.7402061855670103,488
TOBG_MED-677.fna,TOBG_RS-402.fna,0.900258,0.6265486725663717,488
TOBG_RS-402.fna,TOBG_RS-402.fna,1.0,0.9876288659793815,488
TOBG_MED-682.fna,TOBG_MED-682.fna,1.0,0.9900124843945068,711
TOBG_MED-689.fna,TOBG_MED-689.fna,1.0,0.9856801909307876,891
TOBG_MED-690.fna,TOBG_MED-690.fna,1.0,0.9961685823754789,350
TOBG_MED-692.fna,TOBG_MED-692.fna,1.0,0.9933598937583001,490
TOBG_NP-986.fna,TOBG_MED-692.fna,0.969651,0.7055702917771883,490
TOBG_MED-692.fna,TOBG_NP-986.fna,0.968483,0.702523240371846,490
TOBG_NP-986.fna,TOBG_NP-986.fna,1.0,0.9880636604774535,490
TOBG_MED-694.fna,TOBG_MED-694.fna,1.0,0.99,50
TOBG_MED-695.fna,TOBG_MED-695.fna,1.0,0.9909706546275395,507
TOBG_MED-697.fna,TOBG_MED-697.fna,1.0,0.9893223819301848,472
